labeller_id,qa_id,story_name,section_id,section,source,split,question,answer,readability,relevancy_q,relevancy_a,readability_new,relevancy_q_new,relevancy_a_new,diff_readability,diff_relevancy_q,diff_relevancy_a
2,311,the-enchanted-deer,39,"a young man was out walking one day in erin, leading a stout cart-horseby the bridle. he was thinking of his mother and how poor they weresince his father, who was a fisherman, had been drowned at sea, andwondering what he should do to earn a living for both of them. suddenlya hand was laid on his shoulder, and a voice said to him:'will you sell me your horse, son of the fisherman?' and looking up hebeheld a man standing in the road with a gun in his hand, a falcon onhis shoulder, and a dog by his side.'what will you give me for my horse?' asked the youth. 'will you give meyour gun, and your dog, and your falcon?' .",PAQ,test,what was the young man thinking about when he was thinking about his father?,his mother.,3,4,5,4.0,2.0,2.0,1,2,3
2,312,the-enchanted-deer,39,"a young man was out walking one day in erin, leading a stout cart-horseby the bridle. he was thinking of his mother and how poor they weresince his father, who was a fisherman, had been drowned at sea, andwondering what he should do to earn a living for both of them. suddenlya hand was laid on his shoulder, and a voice said to him:'will you sell me your horse, son of the fisherman?' and looking up hebeheld a man standing in the road with a gun in his hand, a falcon onhis shoulder, and a dog by his side.'what will you give me for my horse?' asked the youth. 'will you give meyour gun, and your dog, and your falcon?' .",Ours,test,who was drowned at sea?,a fisherman.,5,5,5,3.0,4.0,2.0,2,1,3
2,318,the-enchanted-deer,40,"i will give them,' answered the man, and he took the horse, and theyouth took the gun and the dog and the falcon, and went home with them.but when his mother heard what he had done she was very angry, and beathim with a stick which she had in her hand.'that will teach you to sell my property,' said she, when her arm wasquite tired, but ian her son answered her nothing, and went off to hisbed, for he was very sore.that night he rose softly, and left the house carrying the gun with him.'i will not stay here to be beaten,' thought he, and he walked andhe walked and he walked, till it was day again, and he was hungry andlooked about him to see if he could get anything to eat. not very faroff was a farm-house, so he went there, and knocked at the door, and thefarmer and his wife begged him to come in, and share their breakfast .",groundtruth,test,what did the young man do after his mother got angry at him ?,"rose softly, and left the house carrying the gun with him .",5,5,5,5.0,5.0,2.0,0,0,3
2,322,the-enchanted-deer,40,"i will give them,' answered the man, and he took the horse, and theyouth took the gun and the dog and the falcon, and went home with them.but when his mother heard what he had done she was very angry, and beathim with a stick which she had in her hand.'that will teach you to sell my property,' said she, when her arm wasquite tired, but ian her son answered her nothing, and went off to hisbed, for he was very sore.that night he rose softly, and left the house carrying the gun with him.'i will not stay here to be beaten,' thought he, and he walked andhe walked and he walked, till it was day again, and he was hungry andlooked about him to see if he could get anything to eat. not very faroff was a farm-house, so he went there, and knocked at the door, and thefarmer and his wife begged him to come in, and share their breakfast .",PAQ,test,what did val's mother do to show him to sell his property?,beathim with a stick.,3,4,1,2.0,1.0,3.0,1,3,2
2,345,the-enchanted-deer,42,"on they went, on and on and one, till they reached a cottage which wasthatched with heather. with a bound the deer sprang on the roof, and laydown where none could see her, but as she did so she called out, 'go in,fisher's son, and eat and drink while you may.' so he entered and foundfood and wine on the table, but no man, for the house belonged to somerobbers, who were still away at their wicked business.after ian, the fisher's son, had eaten all he wanted, he hid himselfbehind a great cask, and very soon he heard a noise, as of men comingthrough the heather, and the small twigs snapping under their feet.from his dark corner he could see into the room, and he counted four andtwenty of them, all big, cross-looking men.'some one has been eating our dinner,' cried they, 'and there was hardlyenough for ourselves.' .",Ours,test,what happened after the deer bound ian?,the deer sprang.,5,5,5,2.0,3.0,2.0,3,2,3
2,569,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",PAQ,test,who are the two neighbors in val?,rich and theother poor.,5,3,5,3.0,2.0,2.0,2,1,3
2,587,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",Ours,test,who could the neighbor not hire?,a single man.,3,5,5,5.0,4.0,2.0,2,1,3
2,640,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,what did the eldest daughter have from her mother ?,the whole .,5,5,5,4.0,4.0,2.0,1,1,3
2,641,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,what happened when the mother didn't give her her curse ?,she didn't give her her blessing .,5,5,5,5.0,2.0,2.0,0,3,3
2,650,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,how will the eldest daughter feel when the dead man addresses her ?,scared .,5,5,3,5.0,2.0,2.0,0,3,1
2,651,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,why did the eldest daughter give the dead man no answer ?,she was surprised .,5,5,3,5.0,2.0,2.0,0,3,1
2,684,the-corpse-watchers,83,"out he sprang through the window, and she followed him, till they cameto the ""green hills,"" and then says he:  ""open, open, green hills and let the light of the green hills through.""  ""aye,"" says the girl, ""and let the fair maid too.""they opened, and the man and woman passed through, and there they wereon the edge of a bog.he trod lightly over the shaky bits of moss and sod; and while she wasthinking of how she'd get across, the old beggar appeared to her, butmuch nicer dressed, touched her shoes with a stick, and the soles spreada foot on each side. so she easily got over the shaky marsh. the burningwood was at the edge of the bog, and there the good fairy flung a damp,thick cloak over her, and through the flames she went, and a hair of herhead was not singed .",PAQ,val,what did val say open the window and let the light of the green hills through?,green hills.,3,3,5,3.0,4.0,2.0,0,1,3
2,896,old-dschang,109,"the next day he invited her to dinner again and gave her money. then the old match-maker said: ""you do not know what you wish! why should a gentleman's beautiful daughter condescend to marry a poor old gardener like yourself? even though you had money to burn, your white hair would not match her black locks. such a marriage is out of the question!""but old dschang did not cease to entreat her: ""make an attempt, just one attempt, to mention me! if they will not listen to you, then i must resign myself to my fate!""the old match-maker had taken his money, so she could not well refuse, and though she feared being scolded, she mentioned him to sir we. he grew angry and wanted to throw her out of the house.""i knew you would not thank me,"" said she, ""but the old man urged it so that i could not refuse to mention his intention.""""tell the old man that if this very day he brings me two white jade-stones, and four hundred ounces of yellow gold, then i will give him my daughter's hand in marriage."" .",Ours,val,what did the old man ask for from his daughter?,two white jade-stones.,5,5,3,5.0,2.0,1.0,0,3,2
2,902,old-dschang,110,"but he only wished to mock the old man's folly, for he knew that the latter could not give him anything of the kind. the match-maker went to old dschang and delivered the message. and he made no objection; but at once brought the exact quantity of gold and jewels to sir we's house. the latter was very much frightened and when his wife heard of it, she began to weep and wail loudly. but the girl encouraged her mother: ""my father has given his word now and cannot break it. i will know how to bear my fate.""so sir we's daughter was married to old dschang. but even after the wedding the latter did not give up his work as a gardener. he spaded the field and sold vegetables as usual, and his wife had to fetch water and build the kitchen fire herself. but she did her work without false shame and, though her relatives reproached her, she continued to do so .",PAQ,val,what did the matchmaker bring to sir we's house?,gold and jewels.,5,5,5,5.0,2.0,2.0,0,3,3
3,147,the-sea-king-gift,18,"all good things go in threes, so matte and his wife fished for salmon inspring, for herring in summer, and for cod in winter. when on saturdaysthe weather was fine and the wind favourable, they sailed to the nearesttown, sold their fish, and went to church on sunday. but it oftenhappened that for weeks at a time they were quite alone on the rockahtola, and had nothing to look at except their little yellow-brown dog,which bore the grand name of prince, their grass tufts, their bushes andblooms, the sea bays and fish, a stormy sky and the blue, white-crestedwaves. for the rock lay far away from the land, and there were nogreen islets or human habitations for miles round, only here and thereappeared a rock of the same red stone as ahtola, besprinkled day andnight with the ocean spray.matte and maie were industrious, hard-working folk, happy and contentedin their poor hut, and they thought themselves rich when they were ableto salt as many casks of fish as they required for winter and yet havesome left over with which to buy tobacco for the old man, and a pound ortwo of coffee for his wife, with plenty of burned corn and chicory in itto give it a flavour. besides that, they had bread, butter, fish, a beercask, and a buttermilk jar; what more did they require? all would havegone well had not maie been possessed with a secret longing which neverlet her rest; and this was, how she could manage to become the owner ofa cow .",Ours,test,why did there not appear any human habitations for miles round?,for the rock lay far away from the land.,5,4,2,5,5,5,0,1,3
3,152,the-sea-king-gift,19,"what would you do with a cow?' asked matte. 'she could not swim so far,and our boat is not large enough to bring her over here; and even if wehad her, we have nothing to feed her on.''we have four alder bushes and sixteen tufts of grass,' rejoined maie.'yes, of course,' laughed matte, 'and we have also three plants ofgarlic. garlic would be fine feeding for her.''every cow likes salt herring,' rejoined his wife. 'even prince is fondof fish.''that may be,' said her husband. 'methinks she would soon be a dear cowif we had to feed her on salt herring. all very well for prince, whofights with the gulls over the last morsel. put the cow out of yourhead, mother, we are very well off as we are.' .",groundtruth,test,how did maie feel after her husband did not let her buy a cow ?,sad .,5,5,5,4,2,1,1,3,4
3,153,the-sea-king-gift,19,"what would you do with a cow?' asked matte. 'she could not swim so far,and our boat is not large enough to bring her over here; and even if wehad her, we have nothing to feed her on.''we have four alder bushes and sixteen tufts of grass,' rejoined maie.'yes, of course,' laughed matte, 'and we have also three plants ofgarlic. garlic would be fine feeding for her.''every cow likes salt herring,' rejoined his wife. 'even prince is fondof fish.''that may be,' said her husband. 'methinks she would soon be a dear cowif we had to feed her on salt herring. all very well for prince, whofights with the gulls over the last morsel. put the cow out of yourhead, mother, we are very well off as we are.' .",PAQ,test,what kind of garlic would a cow be good for?,garlic.,4,3,2,1,1,1,3,2,1
3,157,the-sea-king-gift,19,"what would you do with a cow?' asked matte. 'she could not swim so far,and our boat is not large enough to bring her over here; and even if wehad her, we have nothing to feed her on.''we have four alder bushes and sixteen tufts of grass,' rejoined maie.'yes, of course,' laughed matte, 'and we have also three plants ofgarlic. garlic would be fine feeding for her.''every cow likes salt herring,' rejoined his wife. 'even prince is fondof fish.''that may be,' said her husband. 'methinks she would soon be a dear cowif we had to feed her on salt herring. all very well for prince, whofights with the gulls over the last morsel. put the cow out of yourhead, mother, we are very well off as we are.' .",Ours,test,who did the couple decide to keep?,matte.,5,4,2,4,1,1,1,3,1
3,158,the-sea-king-gift,19,"what would you do with a cow?' asked matte. 'she could not swim so far,and our boat is not large enough to bring her over here; and even if wehad her, we have nothing to feed her on.''we have four alder bushes and sixteen tufts of grass,' rejoined maie.'yes, of course,' laughed matte, 'and we have also three plants ofgarlic. garlic would be fine feeding for her.''every cow likes salt herring,' rejoined his wife. 'even prince is fondof fish.''that may be,' said her husband. 'methinks she would soon be a dear cowif we had to feed her on salt herring. all very well for prince, whofights with the gulls over the last morsel. put the cow out of yourhead, mother, we are very well off as we are.' .",Ours,test,why did maie think garlic would be fine for the cow?,cow likes salt herring.,5,5,5,3,3,2,2,2,3
3,320,the-enchanted-deer,40,"i will give them,' answered the man, and he took the horse, and theyouth took the gun and the dog and the falcon, and went home with them.but when his mother heard what he had done she was very angry, and beathim with a stick which she had in her hand.'that will teach you to sell my property,' said she, when her arm wasquite tired, but ian her son answered her nothing, and went off to hisbed, for he was very sore.that night he rose softly, and left the house carrying the gun with him.'i will not stay here to be beaten,' thought he, and he walked andhe walked and he walked, till it was day again, and he was hungry andlooked about him to see if he could get anything to eat. not very faroff was a farm-house, so he went there, and knocked at the door, and thefarmer and his wife begged him to come in, and share their breakfast .",PAQ,test,what did val's mother give him to sell his property?,a stick.,4,4,3,1,1,1,3,3,2
3,322,the-enchanted-deer,40,"i will give them,' answered the man, and he took the horse, and theyouth took the gun and the dog and the falcon, and went home with them.but when his mother heard what he had done she was very angry, and beathim with a stick which she had in her hand.'that will teach you to sell my property,' said she, when her arm wasquite tired, but ian her son answered her nothing, and went off to hisbed, for he was very sore.that night he rose softly, and left the house carrying the gun with him.'i will not stay here to be beaten,' thought he, and he walked andhe walked and he walked, till it was day again, and he was hungry andlooked about him to see if he could get anything to eat. not very faroff was a farm-house, so he went there, and knocked at the door, and thefarmer and his wife begged him to come in, and share their breakfast .",PAQ,test,what did val's mother do to show him to sell his property?,beathim with a stick.,5,5,5,2,2,2,3,3,3
3,324,the-enchanted-deer,40,"i will give them,' answered the man, and he took the horse, and theyouth took the gun and the dog and the falcon, and went home with them.but when his mother heard what he had done she was very angry, and beathim with a stick which she had in her hand.'that will teach you to sell my property,' said she, when her arm wasquite tired, but ian her son answered her nothing, and went off to hisbed, for he was very sore.that night he rose softly, and left the house carrying the gun with him.'i will not stay here to be beaten,' thought he, and he walked andhe walked and he walked, till it was day again, and he was hungry andlooked about him to see if he could get anything to eat. not very faroff was a farm-house, so he went there, and knocked at the door, and thefarmer and his wife begged him to come in, and share their breakfast .",Ours,test,what did the man give his son?,the falcon.,4,3,4,3,1,1,1,2,3
3,329,the-enchanted-deer,41,"ah, you have a gun,' said the farmer as the young man placed it in acorner. 'that is well, for a deer comes every evening to eat my corn,and i cannot catch it. it is fortune that has sent you to me.''i will gladly remain and shoot the deer for you,' replied the youth,and that night he hid himself and watched till the deer came to thecornfield; then he lifted his gun to his shoulder and was just goingto pull the trigger, when, behold! instead of a deer, a woman with longblack hair was standing there. at this sight his gun almost dropped fromhis hand in surprise, but as he looked, there was the deer eating thecorn again. and thrice this happened, till the deer ran away over themoor, and the young man after her .",PAQ,test,what did the farmer put the gun in?,acorner.,5,4,3,2,2,3,3,2,0
3,332,the-enchanted-deer,41,"ah, you have a gun,' said the farmer as the young man placed it in acorner. 'that is well, for a deer comes every evening to eat my corn,and i cannot catch it. it is fortune that has sent you to me.''i will gladly remain and shoot the deer for you,' replied the youth,and that night he hid himself and watched till the deer came to thecornfield; then he lifted his gun to his shoulder and was just goingto pull the trigger, when, behold! instead of a deer, a woman with longblack hair was standing there. at this sight his gun almost dropped fromhis hand in surprise, but as he looked, there was the deer eating thecorn again. and thrice this happened, till the deer ran away over themoor, and the young man after her .",Ours,test,why couldn't the farmer catch his deer?,a deer comes every evening to eat my corn.,5,5,2,4,2,1,1,3,1
3,333,the-enchanted-deer,41,"ah, you have a gun,' said the farmer as the young man placed it in acorner. 'that is well, for a deer comes every evening to eat my corn,and i cannot catch it. it is fortune that has sent you to me.''i will gladly remain and shoot the deer for you,' replied the youth,and that night he hid himself and watched till the deer came to thecornfield; then he lifted his gun to his shoulder and was just goingto pull the trigger, when, behold! instead of a deer, a woman with longblack hair was standing there. at this sight his gun almost dropped fromhis hand in surprise, but as he looked, there was the deer eating thecorn again. and thrice this happened, till the deer ran away over themoor, and the young man after her .",Ours,test,what did the farmer give to the youth?,a gun.,5,4,2,4,1,1,1,3,1
3,340,the-enchanted-deer,42,"on they went, on and on and one, till they reached a cottage which wasthatched with heather. with a bound the deer sprang on the roof, and laydown where none could see her, but as she did so she called out, 'go in,fisher's son, and eat and drink while you may.' so he entered and foundfood and wine on the table, but no man, for the house belonged to somerobbers, who were still away at their wicked business.after ian, the fisher's son, had eaten all he wanted, he hid himselfbehind a great cask, and very soon he heard a noise, as of men comingthrough the heather, and the small twigs snapping under their feet.from his dark corner he could see into the room, and he counted four andtwenty of them, all big, cross-looking men.'some one has been eating our dinner,' cried they, 'and there was hardlyenough for ourselves.' .",PAQ,test,what was the cottage that wasthatched with?,heather.,5,4,4,2,4,4,3,0,0
3,345,the-enchanted-deer,42,"on they went, on and on and one, till they reached a cottage which wasthatched with heather. with a bound the deer sprang on the roof, and laydown where none could see her, but as she did so she called out, 'go in,fisher's son, and eat and drink while you may.' so he entered and foundfood and wine on the table, but no man, for the house belonged to somerobbers, who were still away at their wicked business.after ian, the fisher's son, had eaten all he wanted, he hid himselfbehind a great cask, and very soon he heard a noise, as of men comingthrough the heather, and the small twigs snapping under their feet.from his dark corner he could see into the room, and he counted four andtwenty of them, all big, cross-looking men.'some one has been eating our dinner,' cried they, 'and there was hardlyenough for ourselves.' .",Ours,test,what happened after the deer bound ian?,the deer sprang.,5,5,4,2,2,3,3,3,1
3,640,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,what did the eldest daughter have from her mother ?,the whole .,5,4,2,4,5,5,1,1,3
3,651,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",groundtruth,val,why did the eldest daughter give the dead man no answer ?,she was surprised .,5,5,3,5,2,1,0,3,2
3,654,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",PAQ,val,where did the poor woman get lodging at night?,a farmer's.,5,5,5,2,5,3,3,0,2
3,657,the-corpse-watchers,80,"there was once a poor woman that had three daughters, and one day theeldest said, ""mother, bake my cake and kill my cock till i go seek myfortune."" so she did, and when all was ready, says her mother to her,""which will you have--half of these with my blessing, or the whole withmy curse?"" ""curse or no curse,"" says she, ""the whole is little enough.""so away she set, and if the mother didn't give her her curse, she didn'tgive her her blessing.she walked, and she walked, till she was tired and hungry, and then shesat down to take her dinner. while she was eating it a poor woman cameup, and asked for a bit. ""the dickens a bit you'll get from me,"" saysshe; ""it's all too little for myself."" and the poor woman walked awayvery sorrowful. at nightfall she got lodging at a farmer's, and thewoman of the house told her that she'd give her a spadeful of gold and ashovelful of silver if she'd only sit up and watch her son's corpse thatwas waking in the next room. she said she'd do that, and so, when thefamily were in their bed, she sat by the fire, and cast an eye from timeto time on the corpse that was lying under the table.all at once the dead man got up in his shroud, and stood before her, andsaid, ""all alone, fair maid?"" she gave him no answer; when he had saidit the third time he struck her with a switch, and she became a greyflag .",Ours,val,where did the woman of the house live?,the house.,5,3,3,2,1,1,3,2,2
3,664,the-corpse-watchers,81,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome .",PAQ,val,what did val give to the dead man?,apples and nuts.,4,4,5,4,1,1,0,3,4
3,665,the-corpse-watchers,81,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome .",PAQ,val,what was left on the side of val's sister?,a grey flag.,4,4,5,4,1,2,0,3,3
3,666,the-corpse-watchers,81,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome .",PAQ,val,how long did it take for val to get her fortune?,about a week.,4,4,4,4,2,1,0,2,3
3,668,the-corpse-watchers,81,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome .",Ours,val,what did the man under the table look like?,a corpse.,5,5,5,3,3,2,2,2,3
3,671,the-corpse-watchers,82,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome.but at last he got up, and, says he, ""all alone, fair maid?"" and shewasn't long about an answer:  all alone i am not,  i've little dog douse, and pussy, my cat;  i've apples to roast and nuts to crack,  and all alone i am not.""ho, ho!"" says he, ""you're a girl of courage, though you wouldn't haveenough to follow me. i am now going to cross the quaking bog, and gothrough the burning forest. i must then enter the cave of terror andclimb the hill of glass, and drop from the top of it into the dead sea.""""i'll follow you,"" says she, ""for i engaged to mind you."" he thought toprevent her, but she was stiff as he was stout .",PAQ,val,what did val say when he woke up?,"all alone, fair maid.",4,4,5,5,2,2,1,2,3
3,672,the-corpse-watchers,82,"about a week after, the second daughter went to seek her fortune, andshe didn't care for her mother's blessing no more nor her sister, andthe very same thing happened to her. she was left a grey flag by theside of the other.at last the youngest went off in search of the other two, and she tookcare to carry her mother's blessing with her. she shared her dinner withthe poor woman on the road, and she told her that she would watch overher.well, she got lodging in the same place as the others, and agreed tomind the corpse. she sat up by the fire, with the dog and cat, andamused herself with some apples and nuts the mistress had given her. shethought it a pity that the man under the table was a corpse, he was sohandsome.but at last he got up, and, says he, ""all alone, fair maid?"" and shewasn't long about an answer:  all alone i am not,  i've little dog douse, and pussy, my cat;  i've apples to roast and nuts to crack,  and all alone i am not.""ho, ho!"" says he, ""you're a girl of courage, though you wouldn't haveenough to follow me. i am now going to cross the quaking bog, and gothrough the burning forest. i must then enter the cave of terror andclimb the hill of glass, and drop from the top of it into the dead sea.""""i'll follow you,"" says she, ""for i engaged to mind you."" he thought toprevent her, but she was stiff as he was stout .",PAQ,val,what did val say he's all alone with?,apples.,4,4,3,3,1,1,1,3,2
