labeller_id,qa_id,story_name,section_id,section,source,split,question,answer,readability,relevancy_q,relevancy_a,readability_new,relevancy_q_new,relevancy_a_new,diff_readability,diff_relevancy_q,diff_relevancy_a
1,485,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",groundtruth,test,who was the youngest son ?,dullhead .,5,5,5,5,4,3,0,1,2
1,486,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",groundtruth,test,why did the mother give her eldest a fine rich cake and a bottle of wine ?,he might be sure not to suffer from hunger or thirst .,5,5,5,5,5,5,0,0,0
1,487,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",groundtruth,test,what did the old grey man ask from the eldest son ?,a piece of his cake and a draught of his wine .,5,5,5,5,5,5,0,0,0
1,488,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",PAQ,test,what was the youngest of the three sons called?,dullhead.,5,5,5,5,5,3,0,0,2
1,489,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",PAQ,test,how many sons did a man have?,three.,5,5,5,5,4,3,0,1,2
1,490,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",PAQ,test,how many sons did a man once have?,three sons.,5,5,5,4,4,3,1,1,2
1,491,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",Ours,test,who wished the eldest son 'good-morning'?,a little old grey man.,5,5,5,5,4,3,0,1,2
1,492,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",Ours,test,where did the eldest son go to cut wood?,the forest.,5,5,5,5,4,2,0,1,3
1,493,golden-goose,60,"there was once a man who had three sons. the youngest of them was called dullhead, and was sneered and jeered at and snubbed on every possible opportunity.one day it happened that the eldest son wished to go into the forest to cut wood, and before he started his mother gave him a fine rich cake and a bottle of wine, so that he might be sure not to suffer from hunger or thirst.when he reached the forest he met a little old grey man who wished him 'good-morning,' and said: 'do give me a piece of that cake you have got in your pocket, and let me have a draught of your wine-i am so hungry and thirsty.' .",Ours,test,who wished to go into the forest?,the eldest son.,5,5,5,5,3,4,0,2,1
1,494,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",groundtruth,test,what happened to the eldest son because he made a false stroke with his axe ?,cut his own arm badly and was obliged to go home and have it bound up .,5,5,5,5,5,5,0,0,0
1,495,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",groundtruth,test,who went into the forest next ?,the second son .,5,5,5,5,5,4,0,0,1
1,496,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",PAQ,test,what did val do with his arm?,cut his leg.,3,5,1,4,4,3,1,1,2
1,497,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",PAQ,test,what weapon did val use to cut down a tree?,axe.,3,5,5,4,3,1,1,2,4
1,498,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",PAQ,test,what happened to val when he struck a tree with his axe?,he cut his leg.,3,5,3,4,4,3,1,1,0
1,499,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",Ours,test,what happened after the second son went to forest?,"he too met the little old grey man , who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too , and said : ' whatever i give to you.",3,5,3,5,5,5,2,0,2
1,500,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",Ours,test,who begged the second son for a morsel of cake and wine?,the little old grey man.,5,5,5,5,3,3,0,2,2
1,501,golden-goose,61,"but this clever son replied: 'if i give you my cake and wine i shall have none left for myself; you just go your own way;' and he left the little man standing there and went further on into the forest. there he began to cut down a tree, but before long he made a false stroke with his axe, and cut his own arm so badly that he was obliged to go home and have it bound up.then the second son went to the forest, and his mother gave him a good cake and a bottle of wine as she had to his elder brother. he too met the little old grey man, who begged him for a morsel of cake and a draught of wine.but the second son spoke most sensibly too, and said: 'whatever i give to you i deprive myself of. just go your own way, will you?' not long after his punishment overtook him, for no sooner had he struck a couple of blows on a tree with his axe, than he cut his leg so badly that he had to be carried home .",Ours,test,where did the second son go?,the forest.,5,5,5,5,3,2,0,2,3
1,502,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",groundtruth,test,why did dullhead's father not allow dullhead to go out and cut wood ?,both his brothers had injured themselves .,5,5,5,5,5,4,0,0,1
1,503,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",groundtruth,test,who will dullhead meet in the forest ?,the little grey old man .,5,5,5,5,2,1,0,3,4
1,504,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",PAQ,test,"who said 'father, let me go out and cut wood'?",dullhead.,5,5,5,5,3,3,0,2,2
1,505,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",PAQ,test,what kind of beer did dullhead's mother give him?,sour beer.,5,5,5,5,4,3,0,1,2
1,506,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",PAQ,test,who told dullhead to go out and cut wood?,his father.,5,5,5,5,3,3,0,2,2
1,507,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",Ours,test,who begged so hard to be allowed out and cut wood?,dullhead.,5,5,5,5,4,3,0,1,2
1,508,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",Ours,test,what did dullhead's mother give him?,sour beer.,5,5,4,4,3,1,1,2,3
1,509,golden-goose,62,"so then dullhead said: 'father, let me go out and cut wood.'but his father answered: 'both your brothers have injured themselves. you had better leave it alone; you know nothing about it.'but dullhead begged so hard to be allowed to go that at last his father said: 'very well, then-go. perhaps when you have hurt yourself, you may learn to know better.' his mother only gave him a very plain cake made with water and baked in the cinders, and a bottle of sour beer .",Ours,test,what did dullhead's mother do when he hurt himself?,"his mother only gave him a very plain cake made with water and baked in the cinders , and a bottle of sour beer.",3,1,1,5,5,5,2,4,4
1,510,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",groundtruth,test,what happened after dullhead shared his cake and drink with the man ?,the little man gave dullhead luck because he had a kind heart and shared with him .,5,5,5,5,5,5,0,0,0
1,511,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",groundtruth,test,what did the man tell dullhead to do ?,cut down an old tree .,5,5,4,5,5,3,0,0,1
1,512,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",PAQ,test,who said i will bring luck because i have a kind heart and are willing to share?,dullhead.,3,3,1,5,3,1,2,0,0
1,513,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",PAQ,test,who greeted val when he got to the forest?,the little grey old man.,2,3,3,5,4,3,3,1,0
1,514,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",PAQ,test,what did the little grey old man bring to dullhead?,luck.,5,5,5,4,3,2,1,2,3
1,515,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",Ours,test,who brought the old man luck?,the little man.,3,2,2,4,2,1,1,0,1
1,516,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",Ours,test,what did dullhead bring out?,the sour beer.,5,5,4,5,4,2,0,1,2
1,517,golden-goose,63,"when he got to the forest, he too met the little grey old man, who greeted him and said: 'give me a piece of your cake and a draught from your bottle; i am so hungry and thirsty.'and dullhead replied: 'i've only got a cinder-cake and some sour beer, but if you care to have that, let us sit down and eat.'so they sat down, and when dullhead brought out his cake he found it had turned into a fine rich cake, and the sour beer into excellent wine. then they ate and drank, and when they had finished the little man said: 'now i will bring you luck, because you have a kind heart and are willing to share what you have with others. there stands an old tree; cut it down, and amongst its roots you'll find something.' with that the little man took leave .",Ours,test,what did the sour beer turn into?,excellent wine.,5,5,5,5,3,2,0,2,3
1,566,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",groundtruth,test,what were the rich and poor neighbor supposed to do ?,mow together and then divide the hay .,5,5,5,5,5,5,0,0,0
1,567,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",PAQ,test,how many neighbors did the val have?,two.,3,4,4,4,4,2,1,0,2
1,568,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",PAQ,test,what did the neighbors have in common?,a great meadow.,5,5,5,5,5,3,0,0,2
1,569,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",PAQ,test,who are the two neighbors in val?,rich and theother poor.,1,3,3,4,4,3,3,1,0
1,570,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",Ours,test,what did the two neighbors own in common?,a great meadow.,5,5,5,5,5,3,0,0,2
1,571,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",Ours,test,who owned a great meadow in common?,two neighbors.,5,5,5,5,4,3,0,1,2
1,572,old-hop-giant,70,"once upon a time there were two neighbors: one of them rich and theother poor. they owned a great meadow in common, which they weresupposed to mow together and then divide the hay .",Ours,test,what did the neighbors divide?,the hay.,5,5,5,4,4,3,1,1,2
1,573,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",groundtruth,test,why did the rich neighbor make the poor neighbor come to an agreement with him ?,the rich neighbor wanted the meadow from himself alone .,5,5,5,5,5,5,0,0,0
1,574,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",groundtruth,test,what did the rich and poor neighbor agree upon ?,whichever one of them moved the largest stretch of the meadowland in a single day should receive the entire meadow .,5,5,5,5,5,5,0,0,0
1,575,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",PAQ,test,who wanted the meadow for themselves alone?,the rich neighbor.,5,5,5,5,4,3,0,1,2
1,576,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",PAQ,test,what did the rich neighbor tell the poor one that if he mowed the largest stretch?,theentire meadow.,5,5,5,4,2,2,1,3,3
1,577,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",PAQ,test,which neighbor wanted the meadow for himself alone?,rich.,5,5,5,4,4,1,1,1,4
1,578,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",Ours,test,who wanted the meadow for himself alone?,the rich neighbor.,5,5,5,4,4,2,1,1,3
1,579,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",Ours,test,where did the rich neighbor want to keep?,the meadowland.,3,5,5,3,2,2,0,3,3
1,580,old-hop-giant,71,"but the rich neighbor wanted the meadow for himself alone, and toldthe poor one that he would drive him out of house and home if he didnot come to an agreement with him that whichever one of them mowed thelargest stretch of the meadowland in a single day, should receive theentire meadow .",Ours,test,what did the rich neighbor want for himself alone?,the meadow.,5,5,5,4,3,2,1,2,3
1,581,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",groundtruth,test,how did the poor neighbor feel about the agreement ?,despaired .,5,5,5,4,2,2,1,3,3
1,582,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",groundtruth,test,why did the poor neighbor weep ?,he could not hire a single man .,5,5,5,4,3,4,1,2,1
1,583,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",PAQ,test,what did the poor neighbor do when he couldn't get enough hay for his cow?,wept.,5,5,4,4,4,1,1,1,3
1,584,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",PAQ,test,who got together as many mowers as they could?,rich neighbor.,5,5,5,5,4,2,0,1,3
1,585,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",PAQ,test,who did the poor neighbor hire to mow the lawn?,a single man.,4,2,1,3,3,1,1,1,0
1,586,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",Ours,test,who got together as many mowers?,the rich neighbor.,5,5,5,4,4,2,1,1,3
1,587,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",Ours,test,who could the neighbor not hire?,a single man.,1,2,1,4,3,2,3,1,1
1,588,old-hop-giant,72,"now the rich neighbor got together as many mowers as ever he could;but the poor one could not hire a single man. at last he despairedaltogether and wept, because he did not know how he could manage toget so much as a bit of hay for the cow .",Ours,test,what did the neighbor need to get hay for?,the cow.,5,5,5,4,4,2,1,1,3
1,589,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",groundtruth,test,who stepped up to the poor neighbor ?,a large man .,5,5,5,5,4,4,0,1,1
1,590,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",groundtruth,test,what did the poor neighbor need to call out when the mowing began ?,old hopgiant' three times in succession .,5,5,5,5,4,4,0,1,1
1,591,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",PAQ,test,how many times did val say old hopgiant?,three.,3,5,5,4,4,3,1,1,2
1,592,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",PAQ,test,what did val say when the mowing began?,old hopgiant.,3,5,5,4,3,1,1,2,4
1,593,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",PAQ,test,who said do notrieve so i can tell you what you ought to do?,large man.,2,4,4,5,4,2,3,0,2
1,594,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",Ours,test,what happened after the man was upset?,a large man stepped to him.,5,5,5,5,4,5,0,1,0
1,595,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",Ours,test,who stepped up to the poor man?,a large man.,5,5,5,5,4,3,0,1,2
1,596,old-hop-giant,73,"then it was that a large man stepped up to him and said: ""do notgrieve so. i can tell you what you ought to do. when the mowingbegins, just call out 'old hopgiant!' three times in succession, andyou'll not be at a loss, as you shall see for yourself."" and with thathe disappeared .",Ours,test,what will happen when the large man tells daniel to call out 'old hopgiant?,the mowingbegins.,2,1,1,4,1,1,2,0,0
